order_id,product,category,region,sales_amount,quantity,order_date
560,Tablet,Electronics,West,1408,4,2023-04-28
561,Chair,Electronics,South,1452,3,2023-06-29
562,Tablet,Electronics,North,1401,1,2023-05-23
563,Tablet,Electronics,North,633,5,2023-09-17
564,Laptop,Furniture,North,461,4,2023-09-24
565,Tablet,Furniture,North,1981,4,2023-08-08
566,Phone,Furniture,West,1907,5,2023-12-20
567,Chair,Electronics,South,257,1,2023-08-06
568,Tablet,Electronics,South,1915,5,2023-09-03
569,Chair,Furniture,North,1413,1,2023-09-15
570,Chair,Furniture,South,1799,1,2023-08-12
571,Tablet,Electronics,East,1979,1,2023-05-25
572,Desk,Electronics,North,1270,5,2023-06-09
573,Phone,Furniture,East,1929,3,2023-03-21
574,Tablet,Furniture,North,1668,3,2023-05-26
575,Desk,Furniture,North,244,3,2023-10-04
576,Laptop,Furniture,North,1779,2,2023-12-24
577,Tablet,Electronics,West,912,2,2023-11-18
578,Tablet,Furniture,East,1635,4,2023-07-08
579,Phone,Furniture,North,1117,5,2023-11-23
580,Laptop,Furniture,North,1525,5,2023-05-05
581,Chair,Furniture,South,366,2,2023-09-18
582,Tablet,Furniture,West,271,5,2023-02-22
583,Laptop,Electronics,North,536,1,2023-01-12
584,Phone,Furniture,South,1014,5,2023-09-01
585,Chair,Electronics,North,1756,3,2023-12-07
586,Desk,Electronics,South,1841,5,2023-11-24
587,Laptop,Furniture,South,1560,3,2023-08-14
588,Desk,Electronics,North,506,2,2023-11-15
589,Desk,Electronics,North,688,1,2023-02-26
590,Chair,Furniture,North,1919,4,2023-05-29
591,Tablet,Electronics,North,1839,5,2023-11-01
592,Tablet,Furniture,North,912,4,2023-05-31
593,Tablet,Furniture,East,1346,1,2023-03-09
594,Phone,Electronics,West,1552,3,2023-02-05
595,Desk,Electronics,South,1662,4,2023-05-26
596,Tablet,Furniture,West,680,4,2023-06-14
597,Chair,Furniture,West,1259,2,2023-08-23
598,Tablet,Electronics,West,1791,2,2023-03-06
599,Phone,Electronics,South,370,4,2023-11-28
600,Tablet,Furniture,South,869,5,2023-08-15
601,Phone,Electronics,West,1252,4,2023-02-23
602,Laptop,Electronics,East,1176,4,2023-04-28
603,Phone,Electronics,West,1685,2,2023-04-23
604,Chair,Furniture,West,1152,5,2023-01-22
605,Tablet,Electronics,East,619,2,2023-05-03
606,Tablet,Furniture,East,1364,5,2023-05-31
607,Laptop,Electronics,South,184,5,2023-08-08
608,Tablet,Furniture,South,918,2,2023-09-22
609,Chair,Electronics,East,1337,2,2023-01-06
610,Chair,Electronics,North,376,3,2023-04-07
611,Laptop,Electronics,West,538,2,2023-08-16
612,Chair,Electronics,West,1698,5,2023-06-05
613,Tablet,Electronics,West,1216,1,2023-08-31
614,Phone,Furniture,North,642,4,2023-02-23
615,Desk,Furniture,South,970,5,2023-05-12
616,Laptop,Electronics,West,1506,3,2023-01-03
617,Phone,Electronics,East,558,4,2023-08-11
618,Desk,Electronics,North,530,5,2023-05-03
619,Laptop,Furniture,North,142,3,2023-02-24
620,Chair,Electronics,East,1288,1,2023-01-20
621,Chair,Electronics,East,1708,5,2023-03-07
622,Chair,Furniture,West,308,4,2023-04-09
623,Laptop,Electronics,West,1923,1,2023-10-07
624,Laptop,Electronics,South,623,2,2023-04-10
625,Tablet,Furniture,East,1077,2,2023-11-08
626,Chair,Furniture,West,1920,5,2023-02-16
627,Tablet,Furniture,South,475,4,2023-03-02
628,Tablet,Electronics,East,1184,4,2023-01-07
629,Tablet,Furniture,West,757,2,2023-01-06
630,Phone,Electronics,North,1105,5,2023-02-21
631,Chair,Furniture,North,740,1,2023-05-06
632,Desk,Electronics,South,265,1,2023-01-14
633,Laptop,Electronics,North,1057,3,2023-07-04
634,Laptop,Furniture,North,459,3,2023-05-29
635,Desk,Electronics,West,252,4,2023-08-24
636,Tablet,Electronics,West,936,1,2023-03-12
637,Phone,Electronics,North,1389,3,2023-02-24
638,Tablet,Furniture,East,973,5,2023-08-19
639,Laptop,Electronics,West,1591,2,2023-05-23
640,Tablet,Electronics,West,1393,1,2023-11-10
641,Tablet,Electronics,East,866,2,2023-11-24
642,Tablet,Electronics,South,1673,5,2023-09-13
643,Laptop,Electronics,East,817,4,2023-04-05
644,Desk,Furniture,North,1690,2,2023-08-22
645,Chair,Furniture,West,168,4,2023-08-27
646,Laptop,Electronics,West,517,5,2023-07-09
647,Laptop,Furniture,East,693,1,2023-10-07
648,Chair,Furniture,North,946,5,2023-11-30
649,Phone,Electronics,East,383,5,2023-05-02
650,Phone,Electronics,East,402,4,2023-02-01
651,Chair,Electronics,North,650,2,2023-07-08
652,Tablet,Electronics,West,1885,4,2023-02-21
653,Phone,Furniture,West,1403,3,2023-11-29
654,Laptop,Furniture,East,620,3,2023-06-08
655,Desk,Furniture,South,344,1,2023-03-10
656,Laptop,Electronics,South,294,3,2023-11-14
657,Desk,Furniture,South,571,1,2023-07-17
658,Phone,Furniture,West,1255,2,2023-04-25
659,Laptop,Furniture,West,178,3,2023-03-29
660,Desk,Electronics,West,267,5,2023-04-10
661,Chair,Furniture,North,1442,5,2023-05-16
662,Laptop,Electronics,East,1436,5,2023-09-17
663,Desk,Furniture,North,715,3,2023-12-26
664,Chair,Furniture,North,1812,1,2023-10-05
665,Chair,Electronics,East,1378,5,2023-07-12
666,Laptop,Furniture,West,193,5,2023-02-11
667,Laptop,Electronics,South,1887,2,2023-10-06
668,Desk,Furniture,East,1380,4,2023-05-29
669,Phone,Electronics,North,961,5,2023-11-25
670,Chair,Electronics,East,1223,5,2023-06-12
671,Desk,Electronics,South,1475,2,2023-07-31
672,Laptop,Electronics,West,1900,5,2023-03-23
673,Phone,Electronics,South,387,1,2023-05-25
674,Phone,Electronics,East,1804,2,2023-11-09
675,Desk,Furniture,North,794,5,2023-10-23
676,Tablet,Electronics,East,1853,1,2023-04-25
677,Desk,Furniture,East,1598,3,2023-09-01
678,Desk,Furniture,East,184,5,2023-11-10
679,Phone,Electronics,East,147,1,2023-10-04
680,Laptop,Furniture,South,644,5,2023-05-31
681,Tablet,Electronics,East,1551,3,2023-09-25
682,Tablet,Electronics,North,712,5,2023-11-26
683,Chair,Electronics,North,803,4,2023-06-17
684,Phone,Electronics,South,1737,1,2023-07-28
685,Chair,Furniture,East,1358,5,2023-02-05
686,Laptop,Electronics,East,1800,2,2023-10-05
687,Chair,Electronics,West,1431,3,2023-12-05
688,Desk,Furniture,East,622,5,2023-02-01
689,Phone,Electronics,South,1185,5,2023-08-03
690,Laptop,Furniture,North,1647,5,2023-03-25
691,Tablet,Furniture,North,1797,4,2023-07-09
692,Phone,Furniture,North,1058,4,2023-08-24
693,Laptop,Furniture,East,1722,5,2023-01-21
694,Tablet,Electronics,South,1143,4,2023-09-28
695,Phone,Furniture,East,952,2,2023-11-15
696,Tablet,Furniture,West,689,1,2023-02-05
697,Phone,Electronics,West,1970,3,2023-11-15
698,Chair,Furniture,North,1727,5,2023-03-27
699,Chair,Furniture,East,1523,3,2023-01-21
700,Phone,Furniture,East,568,3,2023-03-26
701,Laptop,Electronics,North,1051,5,2023-10-10
702,Laptop,Furniture,East,1548,3,2023-02-17
703,Phone,Furniture,West,1400,3,2023-11-20
704,Chair,Furniture,West,176,5,2023-02-27
705,Phone,Furniture,West,952,5,2023-04-25
706,Desk,Furniture,West,1582,1,2023-10-20
707,Laptop,Electronics,West,870,5,2023-06-14
708,Tablet,Electronics,North,1567,1,2023-01-09
709,Tablet,Furniture,North,1542,2,2023-01-19
710,Chair,Furniture,South,451,4,2023-11-30
711,Chair,Electronics,East,535,2,2023-02-25
712,Laptop,Electronics,South,858,5,2023-06-20
713,Tablet,Electronics,North,1503,5,2023-04-01
714,Tablet,Furniture,East,1907,2,2023-03-12
715,Desk,Furniture,South,149,3,2023-05-12
716,Tablet,Furniture,West,1004,1,2023-01-15
717,Desk,Electronics,North,593,2,2023-09-21
718,Laptop,Furniture,West,951,1,2023-03-29
719,Chair,Electronics,North,1320,2,2023-03-27
720,Laptop,Furniture,West,864,3,2023-10-25
721,Desk,Furniture,West,946,3,2023-04-19
722,Chair,Electronics,North,593,2,2023-08-20
723,Tablet,Furniture,East,665,4,2023-04-21
724,Phone,Electronics,North,698,1,2023-10-30
725,Laptop,Electronics,East,929,4,2023-12-17
726,Chair,Electronics,West,1161,2,2023-07-21
727,Chair,Furniture,West,933,1,2023-06-06
728,Tablet,Furniture,East,583,5,2023-07-05
729,Laptop,Furniture,South,216,3,2023-10-01
730,Phone,Furniture,South,327,1,2023-11-06
731,Tablet,Electronics,West,685,2,2023-08-18
732,Desk,Electronics,East,249,1,2023-07-09
733,Desk,Furniture,West,987,2,2023-02-03
734,Desk,Furniture,South,1218,1,2023-05-23
735,Laptop,Electronics,East,306,4,2023-03-27
736,Chair,Furniture,East,1317,1,2023-05-09
737,Desk,Electronics,South,855,4,2023-02-25
738,Tablet,Furniture,East,1982,3,2023-06-06
739,Chair,Furniture,South,1550,4,2023-03-08
740,Chair,Electronics,West,114,4,2023-01-14
741,Desk,Electronics,South,1981,5,2023-01-24
742,Chair,Furniture,South,1325,5,2023-09-26
743,Tablet,Furniture,West,1191,4,2023-11-17
744,Laptop,Electronics,West,1764,4,2023-08-21
745,Laptop,Electronics,North,648,3,2023-09-17
746,Phone,Furniture,West,756,4,2023-05-12
747,Tablet,Furniture,North,710,1,2023-05-23
748,Chair,Electronics,North,902,5,2023-01-02
749,Phone,Furniture,North,1732,3,2023-05-08
750,Phone,Furniture,North,1422,1,2023-10-28
751,Tablet,Electronics,East,904,1,2023-06-09
752,Desk,Furniture,North,629,5,2023-12-27
753,Desk,Furniture,South,315,5,2023-07-28
754,Desk,Electronics,South,495,4,2023-05-10
755,Tablet,Electronics,North,1370,3,2023-12-28
756,Phone,Electronics,South,1831,5,2023-07-24
757,Desk,Electronics,South,1994,4,2023-01-04
758,Tablet,Electronics,South,1154,4,2023-10-19
759,Laptop,Electronics,North,653,2,2023-01-10
760,Chair,Furniture,West,1168,3,2023-08-19
761,Laptop,Electronics,South,1478,2,2023-01-03
762,Phone,Electronics,West,320,2,2023-07-04
763,Desk,Electronics,North,114,5,2023-03-27
764,Chair,Electronics,South,143,3,2023-01-06
765,Chair,Electronics,North,1626,2,2023-02-26
766,Chair,Electronics,South,1328,5,2023-11-23
767,Desk,Electronics,West,735,3,2023-03-03
768,Tablet,Electronics,South,1974,3,2023-07-12
769,Phone,Furniture,East,1487,3,2023-03-29
770,Desk,Electronics,East,1431,3,2023-04-24
771,Phone,Furniture,North,1949,3,2023-03-24
772,Tablet,Furniture,North,117,3,2023-09-11
773,Laptop,Furniture,East,943,4,2023-06-03
774,Laptop,Electronics,East,102,3,2023-05-04
775,Phone,Electronics,West,1450,5,2023-06-30
776,Phone,Electronics,West,1829,3,2023-04-17
777,Laptop,Electronics,North,918,1,2023-01-27
778,Tablet,Furniture,North,1375,2,2024-01-01
779,Desk,Furniture,South,1839,5,2023-03-28
780,Tablet,Furniture,North,1003,3,2023-06-06
781,Chair,Furniture,West,1901,2,2023-09-12
782,Chair,Furniture,South,1243,3,2023-12-25
783,Desk,Furniture,North,870,4,2023-10-04
784,Chair,Furniture,North,577,4,2023-01-08
785,Tablet,Electronics,North,1407,2,2023-11-03
786,Phone,Electronics,North,1837,3,2023-05-12
787,Laptop,Furniture,West,1153,2,2023-01-13
788,Desk,Electronics,North,685,3,2023-10-30
789,Chair,Electronics,East,1991,3,2023-11-15
790,Tablet,Furniture,East,611,5,2023-08-31
791,Phone,Furniture,East,425,5,2023-02-14
792,Tablet,Electronics,East,486,5,2023-03-05
793,Desk,Furniture,East,846,1,2023-03-23
794,Desk,Furniture,West,1690,2,2023-02-27
795,Desk,Furniture,South,667,4,2023-02-19
796,Tablet,Furniture,South,128,1,2023-03-07
797,Phone,Furniture,South,1835,4,2023-10-22
798,Chair,Electronics,North,733,2,2023-12-25
799,Tablet,Furniture,East,424,5,2023-05-26
800,Chair,Furniture,West,764,2,2023-03-28
801,Phone,Electronics,North,572,1,2023-02-19
802,Laptop,Electronics,East,1871,5,2023-10-05
803,Phone,Furniture,East,1327,1,2023-05-03
804,Phone,Furniture,North,1171,4,2023-10-19
805,Tablet,Electronics,West,1853,2,2023-02-03
806,Tablet,Electronics,East,138,2,2023-04-06
807,Chair,Electronics,South,224,1,2023-08-14
808,Laptop,Furniture,North,1468,4,2023-11-24
809,Chair,Furniture,South,216,5,2023-10-09
810,Laptop,Electronics,South,1377,2,2023-12-16
811,Desk,Furniture,West,967,4,2023-08-08
812,Tablet,Furniture,East,1590,2,2023-05-13
813,Tablet,Furniture,South,1922,3,2023-01-16
814,Desk,Electronics,West,1333,1,2023-08-16
815,Chair,Electronics,South,1274,3,2023-10-20
816,Phone,Furniture,North,404,2,2023-01-02
817,Phone,Electronics,South,934,3,2023-09-05
818,Chair,Electronics,South,1986,2,2023-08-19
819,Phone,Electronics,South,299,4,2023-08-31
820,Chair,Furniture,South,826,3,2023-05-04
821,Phone,Furniture,East,1328,1,2023-08-19
822,Phone,Furniture,South,886,5,2023-04-29
823,Chair,Furniture,South,926,5,2023-04-27
824,Phone,Furniture,North,205,1,2023-05-05
825,Desk,Furniture,South,801,1,2023-03-18
826,Laptop,Furniture,West,1549,2,2023-03-15
827,Phone,Furniture,South,510,1,2023-05-30
828,Tablet,Electronics,East,229,5,2023-08-22
829,Laptop,Electronics,North,1820,4,2023-06-01
830,Laptop,Furniture,West,1608,2,2023-03-04
831,Phone,Electronics,North,341,4,2023-12-10
832,Desk,Electronics,West,1951,1,2023-08-12
833,Desk,Electronics,East,799,2,2023-03-16
834,Phone,Furniture,East,999,2,2023-11-19
835,Laptop,Furniture,West,630,5,2023-05-18
836,Laptop,Furniture,West,1395,2,2023-11-26
837,Phone,Furniture,South,315,4,2023-06-23
838,Desk,Electronics,North,821,2,2023-03-26
839,Laptop,Furniture,East,1403,1,2023-05-04
840,Chair,Electronics,East,519,1,2023-04-28
841,Chair,Electronics,West,976,2,2023-04-13
842,Phone,Furniture,East,580,3,2023-10-29
843,Laptop,Furniture,South,1928,3,2023-01-16
844,Laptop,Furniture,West,982,4,2023-10-28
845,Desk,Furniture,South,1328,1,2023-06-07
846,Desk,Electronics,West,1720,3,2023-03-10
847,Laptop,Furniture,West,1321,2,2023-02-26
848,Tablet,Electronics,North,804,5,2023-02-13
849,Desk,Furniture,North,718,3,2023-06-01
850,Desk,Electronics,West,265,2,2023-05-14
851,Laptop,Furniture,West,956,1,2023-02-20
852,Phone,Electronics,North,353,4,2023-11-04
853,Tablet,Furniture,North,671,5,2023-08-21
854,Laptop,Furniture,South,1858,2,2023-06-07
855,Phone,Furniture,South,786,1,2023-09-09
856,Tablet,Furniture,North,1297,3,2023-04-14
857,Chair,Electronics,East,1653,2,2023-09-12
858,Tablet,Electronics,South,663,3,2023-08-19
859,Phone,Furniture,North,1444,1,2023-09-17
860,Chair,Electronics,East,860,2,2023-02-04
861,Desk,Electronics,South,946,1,2023-09-21
862,Desk,Furniture,East,1087,4,2023-07-18
863,Tablet,Electronics,West,1429,2,2023-06-26
864,Desk,Electronics,South,1506,1,2023-08-17
865,Chair,Electronics,East,617,3,2023-04-27
866,Chair,Electronics,East,1566,5,2023-04-09
867,Phone,Furniture,West,1653,5,2023-03-11
868,Tablet,Electronics,North,732,1,2023-03-24
869,Tablet,Furniture,North,1364,1,2023-04-02
870,Desk,Electronics,South,1048,2,2023-05-25
871,Desk,Electronics,South,1919,5,2023-09-19
872,Phone,Electronics,South,635,3,2023-02-20
873,Phone,Furniture,South,459,2,2023-03-11
874,Phone,Furniture,West,682,4,2023-11-02
875,Phone,Furniture,West,1491,3,2023-12-16
876,Phone,Furniture,East,1022,2,2023-12-10
877,Desk,Furniture,North,1252,4,2023-09-14
878,Tablet,Furniture,East,1963,2,2023-07-18
879,Tablet,Electronics,South,1581,5,2023-04-22
880,Phone,Electronics,West,903,2,2023-08-10
881,Tablet,Furniture,South,1672,4,2023-05-28
882,Phone,Furniture,North,1484,4,2023-09-07
883,Tablet,Furniture,North,1612,1,2023-01-25
884,Desk,Furniture,West,241,1,2023-12-02
885,Tablet,Furniture,West,402,5,2023-11-15
886,Chair,Electronics,East,508,2,2023-01-30
887,Laptop,Electronics,South,1653,3,2023-04-08
888,Laptop,Furniture,North,607,3,2023-02-20
889,Desk,Electronics,West,912,3,2023-06-02
890,Chair,Electronics,North,1696,4,2023-06-10
891,Phone,Electronics,East,1015,2,2023-02-01
892,Tablet,Electronics,North,1656,5,2023-05-13
893,Phone,Furniture,West,202,5,2023-03-04
894,Phone,Furniture,South,1129,5,2023-11-21
895,Desk,Electronics,North,925,5,2023-03-24
896,Phone,Furniture,West,917,3,2023-08-29
897,Desk,Furniture,West,1530,1,2023-08-10
898,Laptop,Furniture,North,685,3,2023-10-01
899,Laptop,Electronics,West,310,5,2023-05-17
900,Phone,Electronics,North,285,4,2023-01-27
901,Desk,Furniture,West,1973,2,2023-01-24
902,Chair,Furniture,North,1829,5,2023-03-19
903,Chair,Electronics,West,840,3,2023-01-28
904,Desk,Furniture,North,470,2,2023-12-12
905,Chair,Electronics,South,1869,5,2023-03-06
906,Phone,Electronics,South,515,1,2023-10-05
907,Phone,Electronics,South,1571,5,2023-07-22
908,Desk,Furniture,West,1226,3,2023-04-22
909,Phone,Furniture,North,403,4,2023-10-05
910,Chair,Furniture,South,710,4,2023-03-04
911,Desk,Electronics,East,1623,5,2023-07-05
912,Laptop,Furniture,East,159,2,2023-03-22
913,Phone,Electronics,East,602,1,2023-05-29
914,Chair,Electronics,East,268,2,2023-02-08
915,Desk,Electronics,West,1545,3,2023-01-04
916,Phone,Furniture,North,1690,4,2023-02-09
917,Desk,Furniture,East,1734,3,2023-02-24
918,Desk,Furniture,West,314,3,2023-02-02
919,Desk,Electronics,South,859,4,2023-01-05
920,Tablet,Electronics,North,1961,4,2023-04-16
921,Tablet,Electronics,North,791,1,2023-04-19
922,Laptop,Furniture,South,902,1,2023-06-14
923,Chair,Furniture,South,632,5,2023-09-19
924,Chair,Furniture,North,1664,1,2023-08-13
925,Tablet,Electronics,North,1328,1,2023-10-29
926,Desk,Electronics,South,1630,2,2023-12-29
927,Chair,Electronics,South,217,2,2023-03-21
928,Laptop,Furniture,North,1473,3,2023-01-31
929,Laptop,Electronics,North,1226,4,2023-04-05
930,Desk,Furniture,South,1508,5,2023-08-19
931,Laptop,Electronics,East,231,4,2023-07-01
932,Laptop,Electronics,North,1934,2,2023-01-10
933,Laptop,Furniture,North,1445,1,2023-04-26
934,Tablet,Electronics,West,899,2,2023-05-06
935,Chair,Electronics,North,1639,4,2023-11-07
936,Tablet,Electronics,East,1218,3,2023-04-12
937,Desk,Electronics,East,412,2,2023-09-08
938,Laptop,Furniture,North,1125,5,2023-03-12
939,Tablet,Furniture,East,287,1,2023-01-29
940,Chair,Electronics,East,1975,3,2023-08-20
941,Chair,Furniture,West,828,1,2023-07-03
942,Laptop,Electronics,South,1844,1,2023-08-15
943,Laptop,Electronics,North,245,5,2023-10-07
944,Desk,Furniture,West,292,3,2023-08-06
945,Laptop,Furniture,South,891,2,2023-10-04
946,Chair,Electronics,South,503,1,2023-03-14
947,Laptop,Electronics,East,254,4,2023-11-23
948,Chair,Electronics,South,130,5,2023-04-21
949,Laptop,Furniture,East,548,5,2023-08-22
950,Phone,Furniture,East,834,1,2023-08-21
951,Desk,Furniture,North,873,5,2023-07-22
952,Tablet,Furniture,North,1062,5,2023-06-10
953,Phone,Electronics,West,1100,2,2023-02-21
954,Desk,Furniture,West,1695,2,2023-12-17
955,Chair,Electronics,East,203,4,2023-04-18
956,Chair,Electronics,East,1601,1,2023-11-30
957,Chair,Furniture,South,718,2,2023-01-31
958,Phone,Electronics,North,877,1,2023-08-27
959,Tablet,Furniture,South,702,1,2023-07-19
960,Tablet,Furniture,West,206,2,2023-08-02
961,Laptop,Electronics,West,959,4,2023-09-28
962,Tablet,Furniture,North,1279,5,2023-05-23
963,Tablet,Electronics,South,1485,3,2023-04-05
964,Chair,Electronics,East,282,3,2023-06-05
965,Chair,Furniture,East,454,1,2023-05-25
966,Chair,Furniture,East,907,2,2023-02-19
967,Desk,Electronics,East,860,3,2023-10-09
968,Desk,Electronics,West,835,1,2023-03-02
969,Desk,Electronics,North,1811,5,2023-08-30
970,Tablet,Electronics,South,1488,2,2023-01-29
971,Chair,Furniture,South,1745,3,2023-06-04
972,Tablet,Electronics,South,1469,2,2023-05-20
973,Desk,Electronics,North,1111,2,2023-07-09
974,Chair,Furniture,South,1194,1,2023-03-12
975,Desk,Electronics,West,1947,2,2023-04-17
976,Desk,Electronics,East,1270,2,2023-02-10
977,Laptop,Electronics,East,1359,4,2023-04-14
978,Desk,Furniture,East,1880,4,2023-03-28
979,Phone,Furniture,North,527,2,2023-03-25
980,Chair,Electronics,West,578,4,2023-09-28
981,Desk,Furniture,North,763,3,2023-03-02
982,Laptop,Electronics,East,492,5,2023-01-28
983,Phone,Electronics,West,1297,4,2023-12-14
984,Chair,Furniture,South,1903,2,2023-09-28
985,Laptop,Furniture,South,1580,5,2023-10-28
986,Tablet,Furniture,North,890,3,2023-08-27
987,Chair,Electronics,West,1269,1,2023-04-14
988,Chair,Furniture,East,559,3,2023-06-02
989,Desk,Electronics,East,221,1,2023-08-20
990,Tablet,Furniture,West,168,2,2023-12-22
991,Desk,Furniture,East,307,4,2023-12-06
992,Laptop,Furniture,East,490,5,2023-10-25
993,Laptop,Electronics,West,496,4,2023-11-09
994,Phone,Electronics,North,1789,5,2023-08-25
995,Desk,Electronics,West,1420,5,2023-12-03
996,Tablet,Electronics,West,404,1,2023-01-03
